Host,business/finance,education/research,entertainment,health/medical,news/press,politics/government/law,sports,tech/science
2521,0.2791946530342102,0.11086421459913254,0.3358297348022461,0.044732652604579926,0.026903042569756508,0.06630276888608932,0.028570091351866722,0.10760288685560226
27553,0.4632872939109802,0.004942560568451881,0.14072641730308533,0.0015589126851409674,0.25608202815055847,0.1305432915687561,9.548143964366318e-08,0.0028592566959559917
7341,0.38465434312820435,0.0858178362250328,0.31368374824523926,0.02170444466173649,0.009422645904123783,0.032686736434698105,0.019209735095500946,0.13282045722007751
17027,1.4716444594939074e-20,0.0,1.0,0.0,0.0,1.9202471344976206e-31,0.0,0.0
23178,0.06412133574485779,0.006802157498896122,0.008067549206316471,0.04017038270831108,0.054838016629219055,0.05627736449241638,0.001511395093984902,0.768211841583252
17738,0.2494896948337555,0.09794642776250839,0.20935885608196259,0.07373560965061188,0.06276702880859375,0.0972970500588417,0.0284882765263319,0.18091703951358795
148,0.2838711142539978,0.11299941688776016,0.36341458559036255,0.03851675987243652,0.020189842209219933,0.05949925258755684,0.026920078322291374,0.09458892792463303
9508,0.2743318974971771,0.10866586118936539,0.306270956993103,0.050946395844221115,0.03339375928044319,0.07496126741170883,0.028351159766316414,0.12307879328727722
10373,0.2198137491941452,0.05607938766479492,0.16714107990264893,0.0690583661198616,0.06469161063432693,0.14863421022891998,0.008976917713880539,0.2656046450138092
25597,0.26424065232276917,0.09272047877311707,0.24076880514621735,0.06242407485842705,0.04933784529566765,0.10143613815307617,0.020224520936608315,0.16884745657444
16300,0.2686646580696106,0.10601826012134552,0.2963583469390869,0.0542401522397995,0.037581637501716614,0.08020708709955215,0.027795642614364624,0.1291341632604599
27369,0.2637360394001007,0.1067328080534935,0.2643180191516876,0.060605380684137344,0.043882038444280624,0.08881977200508118,0.02755741961300373,0.14434844255447388
23931,0.2645881474018097,0.10659178346395493,0.26638150215148926,0.059974417090415955,0.04320305213332176,0.08751164376735687,0.027836566790938377,0.14391285181045532
2811,0.2651841938495636,0.10425561666488647,0.2601163387298584,0.06082193925976753,0.045867886394262314,0.08697690814733505,0.02814830280840397,0.14862880110740662
27886,0.2784356474876404,0.10862842202186584,0.297873318195343,0.05078202113509178,0.03228001669049263,0.07594029605388641,0.027182316407561302,0.12887801229953766
11216,0.2438456118106842,0.04223465174436569,0.31734907627105713,0.03521893918514252,0.046502985060214996,0.23325520753860474,0.0007278386619873345,0.0808655321598053
26350,0.26171302795410156,0.10270234197378159,0.24589502811431885,0.06395581364631653,0.05041470006108284,0.09035564213991165,0.028099961578845978,0.15686342120170593
18496,0.2865704596042633,0.11087548732757568,0.33331888914108276,0.042640987783670425,0.0238287802785635,0.06509023159742355,0.02687082067131996,0.11080437898635864
11059,0.27286282181739807,0.10773829370737076,0.2966172695159912,0.052940867841243744,0.03582959622144699,0.0773392990231514,0.028396612033247948,0.1282753050327301
3724,0.2892053425312042,0.11602412909269333,0.35814034938812256,0.038201507180929184,0.020226730033755302,0.05687873065471649,0.028197212144732475,0.0931260734796524
23381,0.26357316970825195,0.1058233380317688,0.2592339813709259,0.06155591458082199,0.04583575204014778,0.09063509106636047,0.02688402496278286,0.1464587152004242
21234,0.28169381618499756,0.11379885673522949,0.3602369725704193,0.03975421190261841,0.021716399118304253,0.05966537818312645,0.028450857847929,0.09468359500169754
938,0.2701925039291382,0.10662713646888733,0.29791781306266785,0.05354699119925499,0.036736033856868744,0.07887404412031174,0.028023790568113327,0.12808161973953247
4334,0.26490822434425354,0.1041097640991211,0.2587575614452362,0.06110747903585434,0.046277616173028946,0.08727975934743881,0.028145907446742058,0.14941371977329254
4069,0.26491257548332214,0.10600408166646957,0.26661571860313416,0.059885576367378235,0.04367782548069954,0.08671209961175919,0.028112757951021194,0.14407934248447418
24307,0.8964797854423523,0.017310991883277893,0.004933957010507584,0.00010603666305541992,9.39623987505911e-06,3.6721817195939366e-06,0.024723675101995468,0.05643255263566971
22936,0.30681145191192627,0.0015047675697132945,0.36654990911483765,0.00013178936205804348,0.00044308442738838494,0.32417696714401245,3.52142932869004e-11,0.00038211565697565675
25232,0.2728821337223053,0.10772573202848434,0.296644926071167,0.052932702004909515,0.0358302928507328,0.0773199275135994,0.028398074209690094,0.12826615571975708
15502,0.26780834794044495,0.10575186461210251,0.2737138569355011,0.05798632279038429,0.04196172580122948,0.08374211192131042,0.028258120641112328,0.1407775729894638
19844,0.2144174724817276,0.032491181045770645,0.20853401720523834,0.047904424369335175,0.0492815263569355,0.21469901502132416,0.0018050915095955133,0.23086734116077423
18653,0.26253747940063477,0.09263364970684052,0.2384675145149231,0.06323503702878952,0.05036180838942528,0.1014968529343605,0.020711440593004227,0.1705562323331833
4301,0.14429672062397003,0.03813672810792923,0.04481196776032448,0.091211698949337,0.11332178115844727,0.0930817648768425,0.0142196761444211,0.46091970801353455
7442,0.3522675037384033,0.07396423816680908,0.46026507019996643,0.01252453401684761,0.0037897650618106127,0.031037423759698868,0.006525217555463314,0.059626273810863495
20280,0.2791604995727539,0.11084054410457611,0.33561384677886963,0.044779036194086075,0.026951080188155174,0.06637030839920044,0.02856636233627796,0.10771820694208145
16866,0.2648635506629944,0.10409039258956909,0.2585414946079254,0.06115339696407318,0.04634266346693039,0.08732705563306808,0.028146831318736076,0.14953458309173584
6461,0.2892005443572998,0.116021528840065,0.3581385016441345,0.03820313140749931,0.020228814333677292,0.05688002333045006,0.028198478743433952,0.09312888234853745
8166,0.27925509214401245,0.11091825366020203,0.33653905987739563,0.044593460857868195,0.026755724102258682,0.06612139195203781,0.028568482026457787,0.10724862664937973
10390,0.2356920689344406,0.0885547623038292,0.16040882468223572,0.08426070958375931,0.07912656664848328,0.0972515270113945,0.029581457376480103,0.22512409090995789
22095,0.2600902020931244,0.10232862830162048,0.24117587506771088,0.06529062986373901,0.05201110616326332,0.09143002331256866,0.02819845639169216,0.15947504341602325
24640,0.24422210454940796,0.025958575308322906,0.34417808055877686,0.023496156558394432,0.03203171119093895,0.25555333495140076,0.00020214859978295863,0.07435794174671173
24001,0.05865676328539848,0.003882488003000617,0.010645497590303421,0.027415217831730843,0.03888005390763283,0.08828693628311157,0.00037632411113008857,0.7718566656112671
21211,0.27913179993629456,0.11088982224464417,0.3388125002384186,0.044251225888729095,0.02643454633653164,0.06572484225034714,0.028529927134513855,0.10622520744800568
15052,0.2673112452030182,0.10559748113155365,0.2770448625087738,0.05761689320206642,0.041503019630908966,0.0837291032075882,0.02807880938053131,0.1391187161207199
18884,0.25901564955711365,0.10144404321908951,0.2355559766292572,0.06663163006305695,0.0538802295923233,0.09172940254211426,0.028461888432502747,0.1632811725139618
15944,0.29697558283805847,0.10856162011623383,0.3477630913257599,0.037473082542419434,0.019579993560910225,0.05766806751489639,0.025894150137901306,0.10608439147472382
15267,0.6153582334518433,0.000997496536001563,0.10770735144615173,0.00028029383975081146,0.14225459098815918,0.132466122508049,3.7866215718551643e-10,0.0009359453106299043
18620,0.2905757427215576,0.08167463541030884,0.2670743763446808,0.04942622780799866,0.035050392150878906,0.08727056533098221,0.015934327617287636,0.1729937046766281
11754,0.0011490528704598546,0.9987592697143555,1.0642909728630912e-05,5.130171120981686e-05,2.9729398942635044e-09,3.925426597106707e-07,2.9248596547404304e-05,8.156614228482795e-08
17346,0.22012223303318024,0.07951057702302933,0.13208433985710144,0.08994404226541519,0.0884385034441948,0.10244101285934448,0.026689497753977776,0.2607697546482086
16845,0.25457438826560974,0.00024253658193629235,0.02369513548910618,2.852165198419243e-05,0.6956047415733337,0.025823790580034256,6.839667721081355e-12,3.086108699790202e-05
13326,0.26609328389167786,0.10563269257545471,0.2687520980834961,0.05922551825642586,0.043241117149591446,0.0855771154165268,0.02815447747707367,0.14332377910614014
12083,0.2689039409160614,0.10757425427436829,0.28565171360969543,0.05569254234433174,0.03826798498630524,0.08195922523736954,0.027998019009828568,0.13395234942436218
11926,0.18809515237808228,0.04658769443631172,0.12573370337486267,0.0751628428697586,0.07622850686311722,0.1639317125082016,0.007624822203069925,0.3166356384754181
23745,0.26231253147125244,0.10555481165647507,0.255453884601593,0.062491390854120255,0.047229595482349396,0.09056317061185837,0.027603382244706154,0.14879122376441956
17892,0.2675624191761017,0.10553158819675446,0.2722177803516388,0.05828883871436119,0.04239895939826965,0.08408365398645401,0.02824019081890583,0.1416766345500946
27100,0.2288111448287964,0.08228279650211334,0.1553812325000763,0.08397373557090759,0.07954318076372147,0.10779010504484177,0.024424094706773758,0.23779380321502686
18307,0.2764747738838196,0.10953494906425476,0.3419147729873657,0.04457399994134903,0.02703676000237465,0.0667053610086441,0.028193004429340363,0.10556625574827194
11746,0.7711115479469299,7.486837421311066e-05,0.05387629196047783,1.721813350741286e-05,0.05936889722943306,0.11541897058486938,6.314557438134166e-14,0.0001322688622167334
21156,0.25678056478500366,0.1006973534822464,0.22819884121418,0.06864865124225616,0.05643591284751892,0.0926455557346344,0.028808340430259705,0.1677848845720291
21263,0.26886555552482605,0.10599522292613983,0.2929263412952423,0.05469861999154091,0.03808477520942688,0.08058616518974304,0.02787729911506176,0.1309659630060196
21099,0.3025202453136444,0.12363895028829575,0.35384032130241394,0.03513551503419876,0.016510382294654846,0.052876170724630356,0.026923924684524536,0.08855440467596054
9455,0.1907295137643814,0.034737762063741684,0.15354090929031372,0.058265671133995056,0.05574330687522888,0.21964189410209656,0.0025187991559505463,0.28482213616371155
23390,0.27008509635925293,0.10734189301729202,0.2882009744644165,0.05500725284218788,0.037873294204473495,0.08056353032588959,0.028179341927170753,0.13274864852428436
19517,0.22064609825611115,0.07038763165473938,0.14761191606521606,0.08032089471817017,0.07874540239572525,0.1227177083492279,0.017347650602459908,0.2622227072715759
5036,0.23644062876701355,0.03975307568907738,0.25993531942367554,0.04390770569443703,0.044826529920101166,0.21036191284656525,0.0016709540504962206,0.1631038784980774
21500,0.2748655676841736,0.10881797969341278,0.2927432358264923,0.05266550928354263,0.034089718014001846,0.07887449115514755,0.027169901877641678,0.13077369332313538
17857,0.32090502977371216,0.01982385851442814,0.28569987416267395,0.013529198244214058,0.04287577047944069,0.28112179040908813,2.0336912712082267e-05,0.03602403774857521
7822,0.11445543169975281,0.015871725976467133,0.0356338694691658,0.05483589693903923,0.0701955109834671,0.1263381540775299,0.0024110828526318073,0.5802583694458008
9671,0.22707363963127136,0.029821205884218216,0.2698873281478882,0.03402340039610863,0.04214338958263397,0.28102681040763855,0.00042143021710217,0.11560273170471191
17042,0.2679254412651062,0.10584797710180283,0.27446821331977844,0.057835567742586136,0.041749387979507446,0.08357590436935425,0.02826254442334175,0.14033497869968414
23033,0.2555975914001465,0.10021399706602097,0.22366885840892792,0.069843590259552,0.05798478424549103,0.09288340061903,0.02910315804183483,0.17070460319519043
17625,0.2737797200679779,0.0920160710811615,0.26785242557525635,0.05576157942414284,0.04069710895419121,0.09418322145938873,0.0191264059394598,0.15658362209796906
13690,0.2675321400165558,0.10549477487802505,0.27198803424835205,0.05833308398723602,0.04246581345796585,0.08413126319646835,0.028237204998731613,0.14181770384311676
26712,0.2647867798805237,0.10405206680297852,0.2581497132778168,0.06123533844947815,0.046461623162031174,0.08740869164466858,0.028148958459496498,0.1497567594051361
9505,0.22550241649150848,0.03715399280190468,0.21661663055419922,0.04776792600750923,0.04617924243211746,0.21207424998283386,0.0019065500237047672,0.2127990424633026
27842,0.2675403952598572,0.10550584644079208,0.2720567584037781,0.058320097625255585,0.04244602471590042,0.08411748707294464,0.02823810465633869,0.14177538454532623
20969,0.26684990525245667,0.10659890621900558,0.269624263048172,0.058787040412425995,0.04164070263504982,0.08659419417381287,0.02730429358780384,0.14260058104991913
16608,0.2621307969093323,0.10534095764160156,0.25404074788093567,0.06276552379131317,0.047712042927742004,0.09076553583145142,0.027623100206255913,0.14962130784988403
5447,0.2675231993198395,0.10548193752765656,0.2719098627567291,0.058347735553979874,0.04248836636543274,0.08414663374423981,0.028236178681254387,0.1418660581111908
15842,0.27288001775741577,0.1077478677034378,0.29671502113342285,0.05292024835944176,0.03580449894070625,0.07731376588344574,0.028396766632795334,0.12822183966636658
15978,0.26814356446266174,0.10714647173881531,0.2816644310951233,0.0565674789249897,0.039458535611629486,0.08286953717470169,0.028065169230103493,0.13608483970165253
10594,0.28294870257377625,0.1082858294248581,0.3072912395000458,0.047983262687921524,0.02950395829975605,0.07228932529687881,0.026759792119264603,0.12493796646595001
4107,0.2727142572402954,0.10765562951564789,0.29577741026878357,0.05311813950538635,0.036045778542757034,0.07755856961011887,0.028395142406225204,0.12873512506484985
4689,0.2793688476085663,0.11096740514039993,0.3375186324119568,0.04439728707075119,0.026562824845314026,0.0658511072397232,0.02856825478374958,0.10676563531160355
13986,0.3031681478023529,0.1238928884267807,0.3532668948173523,0.03504074364900589,0.01640179380774498,0.05269963666796684,0.02692466974258423,0.08860517293214798
9844,0.34903451800346375,0.10137148946523666,0.33025863766670227,0.02716774493455887,0.011847262270748615,0.04154673218727112,0.022217433899641037,0.11655615270137787
20376,0.2809370756149292,0.11305707693099976,0.363729327917099,0.03925775736570358,0.020911408588290215,0.060412898659706116,0.027334660291671753,0.09435974806547165
2881,0.2680663764476776,0.10710684210062027,0.28126126527786255,0.056655000895261765,0.039574407041072845,0.08296559751033783,0.02806895039975643,0.13630159199237823
20999,0.2528028190135956,0.09977695345878601,0.21683436632156372,0.07188553363084793,0.060354042798280716,0.09433452785015106,0.029297873377799988,0.17471395432949066
1448,0.9994868040084839,5.774900273536332e-07,3.236292656083606e-08,3.0930417732263904e-13,1.3435668373083234e-15,5.2207719428243605e-18,1.7841402950580232e-05,0.0004946650005877018
2274,0.2977902889251709,0.10905572772026062,0.3560086190700531,0.0359397828578949,0.018281375989317894,0.055383577942848206,0.025915855541825294,0.10162486135959625
26885,0.26759597659111023,0.10678958147764206,0.2785796523094177,0.05722636729478836,0.04036913812160492,0.0835687518119812,0.028090277686715126,0.13778020441532135
25051,0.19939836859703064,0.04529059678316116,0.1510574370622635,0.06791665405035019,0.06595396250486374,0.17686106264591217,0.005699592176824808,0.28782230615615845
6880,0.2339632660150528,0.08783075213432312,0.1560906320810318,0.08531598001718521,0.08058715611696243,0.09725207835435867,0.029668264091014862,0.2292918860912323
20119,0.24918405711650848,0.09651032835245132,0.2011890411376953,0.0752246081829071,0.06570063531398773,0.09502388536930084,0.02956707775592804,0.18760040402412415
22759,0.25459572672843933,0.10042109340429306,0.22170160710811615,0.07053284347057343,0.05859389156103134,0.09344533830881119,0.029220808297395706,0.17148883640766144
14467,0.28022587299346924,0.11207393556833267,0.3481508195400238,0.04231022670865059,0.024383245036005974,0.06301786750555038,0.028615731745958328,0.10122216492891312
12429,0.28802281618118286,0.11593291163444519,0.3616740107536316,0.03765415400266647,0.019055817276239395,0.058096472173929214,0.02677130699157715,0.09279239922761917
5621,0.2647611200809479,0.10404519736766815,0.2580449879169464,0.061258796602487564,0.04649261012673378,0.08743523806333542,0.028148943558335304,0.14981307089328766
21237,0.23146545886993408,0.03838232159614563,0.24248851835727692,0.04508950561285019,0.04826369509100914,0.22542767226696014,0.0014552647480741143,0.16742753982543945
3127,0.28909194469451904,0.11598149687051773,0.3581830561161041,0.03822607919573784,0.020256206393241882,0.05691288784146309,0.028206177055835724,0.09314214438199997
6547,0.9999970197677612,1.5889415339032098e-09,8.204360042902981e-13,8.877191181524281e-20,3.170498242399285e-24,1.77255153176991e-28,1.4808184687353787e-06,1.5749557178423856e-06
26807,0.1705772876739502,0.031274210661649704,0.12125219404697418,0.061748020350933075,0.05756384879350662,0.21043211221694946,0.0028165243566036224,0.34433579444885254
12126,0.279411643743515,0.11106713116168976,0.33816424012184143,0.04426833614706993,0.026411421597003937,0.06568454951047897,0.028574557974934578,0.1064181849360466
40,0.25881972908973694,0.1011631190776825,0.23593273758888245,0.06661511212587357,0.05398669093847275,0.09195128083229065,0.028320452198386192,0.1632109433412552
2099,0.12440205365419388,0.018989328294992447,0.04039384424686432,0.05927804484963417,0.07583431899547577,0.12419617176055908,0.003236872609704733,0.5536693930625916
20067,0.09432051330804825,0.011659156531095505,0.02175064943730831,0.04990747943520546,0.06804399192333221,0.09709195047616959,0.0020791669376194477,0.655147135257721
7297,0.11878614872694016,0.01110069826245308,0.07190746814012527,0.04018853232264519,0.0370720811188221,0.23655149340629578,0.0005217581056058407,0.48387181758880615
26029,0.27922749519348145,0.11088845878839493,0.3361244201660156,0.044673219323158264,0.026841670274734497,0.06622086465358734,0.028571855276823044,0.10745210945606232
8,0.2588539123535156,0.10139282047748566,0.234907329082489,0.0668003112077713,0.054090481251478195,0.09178408980369568,0.028501486405730247,0.16366955637931824
25798,0.26468154788017273,0.10398662090301514,0.2576550543308258,0.06134035810828209,0.04661935195326805,0.08751911669969559,0.028146708384156227,0.15005125105381012
9281,0.24800589680671692,0.07987719774246216,0.21580049395561218,0.06698721647262573,0.057059429585933685,0.11938417702913284,0.015878375619649887,0.1970072090625763
25473,0.2771621644496918,0.11089333891868591,0.3280709683895111,0.0464445985853672,0.02812233194708824,0.06943822652101517,0.02822837419807911,0.11163995414972305
8536,0.30150800943374634,0.10853549093008041,0.35488641262054443,0.03515446186065674,0.017630012705922127,0.05428658425807953,0.025517933070659637,0.10248115658760071
25381,0.390980064868927,0.025702206417918205,0.2618049681186676,0.011219109408557415,0.10545924305915833,0.18827024102210999,2.1869229385629296e-05,0.01654226705431938
10440,0.2728910744190216,0.10772237926721573,0.29681432247161865,0.05290115252137184,0.03579135611653328,0.07729461789131165,0.02839016541838646,0.1281949281692505
10536,0.2676527500152588,0.10729075223207474,0.3695489168167114,0.042787469923496246,0.025751320645213127,0.06714122742414474,0.02620086632668972,0.09362676739692688
25033,0.25796857476234436,0.10117162019014359,0.23337525129318237,0.0673460140824318,0.054774776101112366,0.09238508343696594,0.028466863557696342,0.16451171040534973
21090,0.2912682592868805,0.11733806878328323,0.35841456055641174,0.03756129741668701,0.019377952441573143,0.056313011795282364,0.02775140292942524,0.09197548776865005
16995,0.2397417277097702,0.08336831629276276,0.19028164446353912,0.07425399124622345,0.06738395243883133,0.11349175125360489,0.020701231434941292,0.2107773721218109
26899,0.2757669985294342,0.1104295551776886,0.31800609827041626,0.04840075969696045,0.029819142073392868,0.07260868698358536,0.027939917519688606,0.1170288622379303
27129,0.8462519645690918,0.023709142580628395,0.001497643068432808,5.3457453759619966e-05,1.3246350363260717e-06,1.8999244844053464e-07,0.10899410396814346,0.019492074847221375
13621,0.2052132487297058,0.023236015811562538,0.21035268902778625,0.03777305781841278,0.038207244127988815,0.2692882716655731,0.0005868335138075054,0.2153426557779312
3215,0.25046584010124207,0.08759798854589462,0.2166699767112732,0.06889520585536957,0.060294490307569504,0.11122769117355347,0.019699478521943092,0.18514929711818695
25585,0.2671692371368408,0.10697446018457413,0.2771810293197632,0.05754676088690758,0.04054560884833336,0.08415089547634125,0.028038308024406433,0.1383935958147049
11484,0.25799325108528137,0.1015453040599823,0.23353438079357147,0.06733372807502747,0.05457722395658493,0.09236614406108856,0.028542423620820045,0.16410762071609497
10213,0.1441134810447693,0.02857523411512375,0.0593668557703495,0.0725180059671402,0.08510426431894302,0.1414111703634262,0.005233100615441799,0.46367788314819336
10976,0.26616305112838745,0.10579226166009903,0.26969319581985474,0.05906001478433609,0.042967502027750015,0.08543901145458221,0.028152313083410263,0.14273270964622498
20528,0.2892707586288452,0.1160593032836914,0.3581579029560089,0.038180407136678696,0.02019995078444481,0.05686010792851448,0.028181985020637512,0.09308966994285583
9565,0.2716935873031616,0.054938603192567825,0.4750303328037262,0.027405520901083946,0.02708074077963829,0.05005820840597153,0.01319155003875494,0.08060148358345032
12254,0.26461261510849,0.10397612303495407,0.25738388299942017,0.06140266731381416,0.0466998852789402,0.08758792281150818,0.02814866602420807,0.1501883566379547
18399,0.2778659164905548,0.11167825758457184,0.3364911675453186,0.04478951916098595,0.02631666697561741,0.06735238432884216,0.028172070160508156,0.1073339655995369
23578,0.26477086544036865,0.10573194175958633,0.26494112610816956,0.06019161269068718,0.04419316351413727,0.08695166558027267,0.028124326840043068,0.14509522914886475
66,0.2675236761569977,0.1054827943444252,0.2719147205352783,0.05834684520959854,0.042486950755119324,0.08414571732282639,0.028236238285899162,0.14186298847198486
18029,0.3331696391105652,0.029162388294935226,0.3966260552406311,0.010168980807065964,0.03453662618994713,0.18279552459716797,2.5411722162971273e-05,0.013515308499336243
11884,0.2745237946510315,0.08824514597654343,0.2552586495876312,0.056511830538511276,0.04167871177196503,0.09522704780101776,0.01845393143594265,0.1701008379459381
1947,0.7028759717941284,0.05550822988152504,0.06227189674973488,0.0034654634073376656,0.0011643122415989637,0.0008628252544440329,0.04092666879296303,0.13292457163333893
24183,0.26779693365097046,0.0947280004620552,0.2527398467063904,0.06005316972732544,0.045880600810050964,0.09724793583154678,0.020810963585972786,0.16074249148368835
24305,0.14451052248477936,0.035882361233234406,0.04564394801855087,0.08712224662303925,0.11039026081562042,0.09522289782762527,0.012617834843695164,0.46860986948013306
1376,0.2655510902404785,0.10457029938697815,0.26233047246932983,0.06037941202521324,0.04518524557352066,0.08653193712234497,0.028159702196717262,0.14729183912277222
7365,0.27903297543525696,0.11091989278793335,0.3373875319957733,0.044502899050712585,0.026647545397281647,0.06606440246105194,0.028551733121275902,0.10689304769039154
7654,0.2878768742084503,0.10934041440486908,0.3144614100456238,0.04552191123366356,0.026798183098435402,0.06921921670436859,0.02620016224682331,0.12058180570602417
22769,0.39603331685066223,0.1367468237876892,0.036353595554828644,0.03654392436146736,0.3136138319969177,0.06965509802103043,0.00014322591596283019,0.010910280980169773
12739,0.2792476415634155,0.11090156435966492,0.3362937867641449,0.04463892802596092,0.026807038113474846,0.06617256999015808,0.02857324853539467,0.10736523568630219
24824,0.18658900260925293,0.027795569971203804,0.049287084490060806,0.04932589828968048,0.062325138598680496,0.07041709870100021,0.00747304130345583,0.5467871427536011
16688,0.3939366638660431,0.017281755805015564,0.31006065011024475,0.007060039322823286,0.04676508903503418,0.21226604282855988,4.513777639658656e-06,0.01262521930038929
20734,0.9990609288215637,2.029362804023549e-05,1.2893104894828866e-07,1.4604005504903483e-11,1.7694597889239376e-14,1.1938683222599067e-16,0.0006380590493790805,0.00028067384846508503
15812,0.27283725142478943,0.10771960765123367,0.2964561879634857,0.052974384278059006,0.035872429609298706,0.07737898826599121,0.028396623209118843,0.12836453318595886
20941,0.2444281280040741,0.07564559578895569,0.2085014432668686,0.06731298565864563,0.05753389000892639,0.12256553024053574,0.01482617761939764,0.20918625593185425
10826,0.2627807855606079,0.10587703436613083,0.2587994635105133,0.06180913746356964,0.046082399785518646,0.08992987871170044,0.027588501572608948,0.1471327543258667
11384,0.11339407414197922,2.8748523561716866e-09,0.0002495302469469607,2.4018618691168392e-11,0.8858583569526672,0.0004980993107892573,2.624337816433151e-27,5.973022076943835e-11
14684,0.1285511702299118,0.016089003533124924,0.0664249137043953,0.05044889822602272,0.050934918224811554,0.19391125440597534,0.0013224598951637745,0.49231740832328796
15538,0.2613999843597412,0.039784468710422516,0.4008883833885193,0.02293844148516655,0.0350608192384243,0.19807830452919006,0.0003247389104217291,0.041524745523929596
4786,0.30299124121665955,0.10833869874477386,0.35435250401496887,0.03485479950904846,0.017383797094225883,0.05385497957468033,0.025374095886945724,0.10284986346960068
24572,0.25459572672843933,0.10042109340429306,0.22170160710811615,0.07053284347057343,0.05859389156103134,0.09344533830881119,0.029220808297395706,0.17148883640766144
25838,0.2884996235370636,0.11567895114421844,0.36051565408706665,0.03806084394454956,0.020132776349782944,0.05704400688409805,0.027846749871969223,0.09222147613763809
7387,0.2582845389842987,0.1015213131904602,0.23570261895656586,0.0668347105383873,0.05404536426067352,0.0924166887998581,0.028319384902715683,0.1628754585981369
20599,0.2628626525402069,0.10348755121231079,0.2513430714607239,0.06283453106880188,0.0486239418387413,0.08929017186164856,0.028099646791815758,0.15345832705497742
14908,0.37522220611572266,0.028948411345481873,0.25599169731140137,0.01429785881191492,0.10252121090888977,0.20081134140491486,3.878306597471237e-05,0.022168485447764397
14518,0.2652992904186249,0.10434255748987198,0.2608988285064697,0.06067047640681267,0.04564410075545311,0.08682771772146225,0.028148872777819633,0.1481681764125824
24606,0.1949174702167511,0.007234044838696718,0.14343908429145813,0.016639746725559235,0.02967526949942112,0.44481632113456726,1.298529878113186e-05,0.16326509416103363
2365,0.24554374814033508,0.04255104064941406,0.3293844163417816,0.034794531762599945,0.04385294392704964,0.22056065499782562,0.0008266515797004104,0.08248606324195862
18874,0.279194176197052,0.11086851358413696,0.33585771918296814,0.04472735524177551,0.026895707473158836,0.06629809737205505,0.028569228947162628,0.10758919268846512
24941,0.2793380916118622,0.11099076271057129,0.337380588054657,0.044428884983062744,0.026591693982481956,0.06588277965784073,0.028581760823726654,0.10680559277534485
19413,0.2894899249076843,0.10838936269283295,0.32652831077575684,0.043012652546167374,0.02462901547551155,0.06554511934518814,0.0263371504843235,0.11606831103563309
4269,0.38196253776550293,0.007579663768410683,0.12409766763448715,0.002206191886216402,0.3723224401473999,0.10927083343267441,3.268631303399161e-07,0.002560279332101345
21316,0.9997280240058899,7.102602012309944e-06,6.191872330418846e-07,1.1302434682614049e-12,3.70982193219238e-16,4.21571304815428e-15,3.492397411264392e-07,0.00026382310898043215
7551,0.27310317754745483,0.09371010214090347,0.4211309254169464,0.0348382443189621,0.023890476673841476,0.05966940149664879,0.019553180783987045,0.07410448044538498
20992,0.2727963626384735,0.10768938809633255,0.29619863629341125,0.05302799120545387,0.03594118729233742,0.07744237780570984,0.028396625071763992,0.12850745022296906
11490,0.23305091261863708,0.06061466038227081,0.19765061140060425,0.0647525042295456,0.05950107425451279,0.1530754417181015,0.008084219880402088,0.22327055037021637
2722,0.2648449242115021,0.10408154875040054,0.2584483027458191,0.06117299571633339,0.04637085273861885,0.08734682947397232,0.028147300705313683,0.14958718419075012
14245,0.25641679763793945,0.10056905448436737,0.22668732702732086,0.06904318928718567,0.05693238973617554,0.09269196540117264,0.028925037011504173,0.16873423755168915
11534,0.2659463882446289,0.10526727139949799,0.2665135860443115,0.05961892008781433,0.04390495643019676,0.08589041978120804,0.028160681948065758,0.14469781517982483
3004,0.28238755464553833,0.10857141762971878,0.3056207597255707,0.04840095713734627,0.029869142919778824,0.07273533940315247,0.02691292017698288,0.1255018562078476
8990,0.2556140720844269,0.10206664353609085,0.2285640686750412,0.06910362094640732,0.05641314759850502,0.09421084821224213,0.02859240397810936,0.16543518006801605
16635,0.26778000593185425,0.10572873800992966,0.2735443115234375,0.05802074447274208,0.042010270059108734,0.08378151804208755,0.028256207704544067,0.14087817072868347
23285,0.23001620173454285,0.07740773260593414,0.17879565060138702,0.07667071372270584,0.0723886787891388,0.12028932571411133,0.019016342237591743,0.22541531920433044
15118,0.2652113437652588,0.10617941617965698,0.2682044208049774,0.059542182832956314,0.04317363724112511,0.08638355880975723,0.028091102838516235,0.14321428537368774
12163,0.02120315097272396,0.0001547291176393628,0.0018219439079985023,0.0020451806485652924,0.001737510901875794,0.03238241747021675,1.6191780787266907e-06,0.9406534433364868
14178,0.2597050368785858,0.10186436027288437,0.23874934017658234,0.06583380699157715,0.0528065524995327,0.09153895825147629,0.02828727476298809,0.16121463477611542
5707,0.28667116165161133,0.11011990159749985,0.33978885412216187,0.04158519580960274,0.023047329857945442,0.06371970474720001,0.026728704571723938,0.1083391010761261
3880,0.18809515237808228,0.04658769443631172,0.12573370337486267,0.0751628428697586,0.07622850686311722,0.1639317125082016,0.007624822203069925,0.3166356384754181
7360,0.2723274528980255,0.10821571946144104,0.2981339395046234,0.05277375876903534,0.03523130714893341,0.07768126577138901,0.028210995718836784,0.12742556631565094
20308,0.430175244808197,0.006864786148071289,0.27565738558769226,0.0028310061898082495,0.030279237776994705,0.24633590877056122,1.979765471560313e-07,0.007856237702071667
